id,name,host_id,host_name,neighbourhood,room_type,latitude,longitude,price,minimum_nights,availability_365,calculated_host_listings_count,number_of_reviews,number_of_reviews_ltm,reviews_per_month,last_review,host_response_rate,review_scores_rating,area_category,covid_period
724850415931124985,Private King bedroom with AC and Balcony,215302964,Anthony,Phra Khanong,Private room,13.69891,100.59943,679,3,59,7,1,1,0.58,2022-11-07,0.0,0.0,Middle City,Recovery Period
730211740602883540,2L9市中心2房公寓，配备泳池健身房,231239852,Aimy,Din Daeng,Entire home/apt,13.7567,100.56078,3214,30,66,19,1,1,0.57,2022-11-06,100.0,5.0,Inner City,Recovery Period
724872294823791915,Comfy clean room w/ King Bed Near MRT – 7 Min Walk,62043835,Lalitpat,Bang Khae,Entire home/apt,13.71536,100.4077,870,1,323,1,6,6,2.05,2022-12-21,100.0,5.0,Middle City,Recovery Period
730232250856257126,Luxury 1 BR Asoke with balcony + Sky pool 35th Flr,19213283,Jay,Vadhana,Entire home/apt,13.73819,100.56369,1471,2,124,7,10,10,4.35,2022-12-19,0.0,0.0,Middle City,Recovery Period
724879572321910648,Private Double Bunk Beds @ 168 Hostel,79438384,Norman,Parthum Wan,Private room,13.74752,100.52276,1299,1,352,5,1,1,0.86,2022-11-24,0.0,0.0,Inner City,Recovery Period
730288193986493453,HPZP_247_Ploenchit&Nana BTS/roof pool/500mb WiFi,35082871,Ed,Khlong Toei,Entire home/apt,13.739740418118137,100.5518468068552,1393,1,311,33,10,10,4.11,2022-12-23,0.0,0.0,Inner City,Recovery Period
730309913612970640,"Green Therapy! Tennis Courts, Pool+Gym, Breakfast",26620868,Gilles,Lak Si,Entire home/apt,13.86176,100.57113,4046,1,308,34,1,1,0.71,2022-11-17,0.0,0.0,Middle City,Recovery Period
724885860895535592,°Private capsule room° Heart of bangkok,79438384,Norman,Parthum Wan,Private room,13.74561,100.52409,744,1,352,5,2,2,1.5,2022-12-04,0.0,0.0,Inner City,Recovery Period
724888737408306831,Deluxe Twin/Double Bedroom City View @ 168 Hostel,79438384,Norman,Parthum Wan,Private room,13.74587,100.52452,1885,1,351,5,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
730315445623322146,"Awesome View, near MRT Queen Sirikit, Huge TV",30386490,N'Dee,Khlong Toei,Entire home/apt,13.7272,100.56017,4196,1,142,23,11,11,4.18,2022-12-19,0.0,0.0,Inner City,Recovery Period
724895720147097787,Lovely 2-Bedrooms apartment in Sathorn,434168399,Krittika,Yan na wa,Entire home/apt,13.7014,100.53974,6886,1,365,44,0,0,0.0,1970-01-01,70.0,0.0,Inner City,Pre-COVID
730321779780134038,Pratunam 19 Hostel,436414788,Rungrada,Ratchathewi,Private room,13.752920920489602,100.5389317284668,1257,1,177,3,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
724901115761521390,"Cozy twin bed for living in Bangkok, Ramkamhaeng.",43573380,Polpat,Bang Kapi,Private room,13.759,100.61512,600,1,364,1,3,3,1.91,2022-12-12,0.0,4.38,Middle City,Recovery Period
730341564629399745,"Studio near Asok BTS and Malls, Breakfast incl.",26620868,Gilles,Khlong Toei,Entire home/apt,13.73454,100.56192,1190,2,0,34,1,1,0.54,2022-11-03,99.0,4.0,Inner City,Recovery Period
730351763605367908,"Pop Double, Terminal 21-Sukhumvit, w/ Breakfast",26620868,Gilles,Khlong Toei,Entire home/apt,13.73401,100.55977,1190,1,0,34,1,1,0.37,2022-10-10,99.0,5.0,Inner City,Recovery Period
724909834652377422,Cosy 1-Bedroom apartment in Sathorn,434168399,Krittika,Yan na wa,Entire home/apt,13.7002,100.5375,3536,1,361,44,0,0,0.0,1970-01-01,70.0,4.5,Inner City,Pre-COVID
730403485467994514,"Easy going, 2 mins from BTS Ratchathewi, Block740",40563982,Nattarat,Ratchathewi,Private room,13.751158041147049,100.529242087558,1150,2,363,3,0,0,0.0,1970-01-01,83.0,3.67,Inner City,Pre-COVID
724955205760613528,"Superhost, near NANA BTS, Smart TV, Fast Internet",30386490,N'Dee,Khlong Toei,Entire home/apt,13.74085,100.55108,2594,1,218,23,5,5,1.85,2022-11-26,0.0,0.0,Inner City,Recovery Period
730419113848537530,"New Minimalist Suite in the GalileOasis,Siam 324",451602547,Mam GalileOasis,Ratchathewi,Entire home/apt,13.75188,100.52524,3690,1,347,9,2,2,2.0,2022-12-05,100.0,5.0,Inner City,Recovery Period
730716006532788124,Rooftop pool gym luxury cozy 2 bedroom 60sqm @BTS,178797330,Xu,Khlong Toei,Entire home/apt,13.7266,100.56443,3018,1,151,24,1,1,1.0,2022-12-28,0.0,0.0,Inner City,Recovery Period
725057543034282922,湄南河旁的生活圈公寓,455700678,Zhang,Bangkok Noi,Entire home/apt,13.75415,100.4673,800,3,82,20,3,3,1.53,2022-12-13,0.0,0.0,Inner City,Recovery Period
730718596180492182,全新著名設計師完工。獨棟透天民宅，交通便利,13937695,Sandy,Din Daeng,Entire home/apt,13.77016,100.56855,24571,1,361,4,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
725127280674390285,Modern Studio - Bangkok City Center POOL/GYM/WIFI,153795155,Alexandre Vincent Pierre,Bang Na,Entire home/apt,13.67648,100.6352,1215,1,171,9,8,8,2.67,2022-12-14,16.0,4.56,Middle City,Recovery Period
730740738609284063,14-BTS Thong Lo free swimming pool and gym,402093105,Hi Gravity,Khlong Toei,Entire home/apt,13.72246,100.57434,1581,7,241,45,2,2,0.82,2022-11-01,0.0,0.0,Inner City,Recovery Period
730785073361056245,曼谷市中心loft/靠近BTS Surasak/带泳池/健身房,139189243,Hana,Sathon,Entire home/apt,13.71176,100.51928,1500,1,360,29,2,2,1.67,2022-12-08,100.0,4.35,Inner City,Recovery Period
725158733714898191,최고위치!수쿰빗/아속역/코리아타운/터미널21/5분이내/루프탑수영장/헬스장,480574247,Lee,Khlong Toei,Private room,13.73449,100.55881,1296,3,323,1,5,5,1.85,2022-12-24,0.0,0.0,Inner City,Recovery Period
730785742397004581,Deluxe room for 2 persons Forum Park Hotel Sathon,482302383,Usa,Sathon,Private room,13.70804,100.53634,1010,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
730883100661343062,精品studio/rama9/无边泳池/中文接待/新火车夜市/中国大使馆/rca酒吧街,264864968,Tricia,Ratchathewi,Entire home/apt,13.75306,100.56256,1327,7,85,44,5,5,1.97,2022-12-09,0.0,0.0,Inner City,Recovery Period
725188210905133252,เกร์ยเฮ้าส์,481243054,Nungnuch,Bangkok Noi,Private room,13.7563949,100.4719473,503,1,342,2,6,6,3.4,2022-12-13,100.0,4.8,Inner City,Recovery Period
730887618958211893,rama9精品studio/无边泳池/尚泰购物中/火车夜市/中国大使馆/中文接待,264864968,Tricia,Ratchathewi,Entire home/apt,13.75528,100.56264,1327,7,175,44,1,1,1.0,2022-12-05,0.0,0.0,Inner City,Recovery Period
730887761782141763,Modern 1 bed SUITE located in Sukhumvit 18 Bangkok,482317117,Sarunya,Khlong Toei,Private room,13.733090400871198,100.56367369803228,5128,1,353,1,1,1,1.0,2022-12-19,100.0,4.74,Inner City,Recovery Period
725225545424097034,Chaophaya River View asiatique Room,112885178,Nantaphorn,Khlong San,Private room,13.70981,100.50044,1629,30,294,3,1,1,1.0,2022-11-30,0.0,0.0,Inner City,Recovery Period
730890624381751993,rama9精品studio/无边泳池/空中步道/mrt/火车夜市/中文接待/中国大使馆,264864968,Tricia,Din Daeng,Entire home/apt,13.75533,100.56437,1327,7,359,44,1,1,0.42,2022-10-18,0.0,0.0,Inner City,Recovery Period
730926032812939069,rama9精品studio/无边泳池/中文接待/中国大使馆/新火车夜市/mrt/rca酒吧街,344327171,Alice,Ratchathewi,Entire home/apt,13.75302,100.56296,1327,7,85,40,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
725640161060324193,36Amazing pool and Gym Rama9 MRT 5mis,480534455,Vicky,Ratchathewi,Entire home/apt,13.7541882,100.5632693,1307,7,343,14,2,2,1.25,2022-11-19,0.0,0.0,Inner City,Recovery Period
730927939279957069,Chic 1BR 35sqm. ICON SIAM  @BTS Talad Plu(S10),318980015,Thapanee,Thon buri,Entire home/apt,13.71489,100.47744,1200,14,302,6,2,2,1.09,2022-12-16,100.0,5.0,Inner City,Recovery Period
725646992502131163,37.Amazing pool and Gym Rama9 MRT 5mins,480534455,Vicky,Ratchathewi,Entire home/apt,13.75493,100.56273,1514,7,335,14,1,1,0.38,2022-10-11,0.0,0.0,Inner City,Recovery Period
730928122024507105,rama9精品studio/无边泳池/中文接待/火车夜市/rca酒吧街/中国大使馆,344327171,Alice,Ratchathewi,Entire home/apt,13.75391,100.56239,1327,7,359,40,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
730930733470505167,高端精品studio/rama9/mrt/无边泳池/空中步道/中文接待/新火车夜市,344327171,Alice,Ratchathewi,Entire home/apt,13.75315,100.5644,1327,3,85,40,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
725688675484228649,Bangkok 2510: 420 Friendly atop Craft Beer Barcade,165965988,Pumpim,Khlong Toei,Private room,13.71188,100.59346,1956,2,263,1,1,1,1.0,2022-12-15,100.0,4.92,Inner City,Recovery Period
730932853899522561,House in Old Town near BTS Bang Wa(S12) ICON SIAM,318980015,Thapanee,Phasi Charoen,Private room,13.71628,100.45495,950,1,353,6,1,1,0.83,2022-11-23,100.0,4.86,Middle City,Recovery Period
730940723526624101,"Grand Trip Hotel Studio, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,Entire home/apt,13.6789,100.61273,630,3,358,18,2,2,2.0,2022-12-16,93.0,4.53,Middle City,Recovery Period
730993682661364260,2-Rooms near Terminal 21 Asoke,182897474,Mi Amore,Khlong Toei,Private room,13.72257,100.56219,9361,1,365,6,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
731059903984552489,1-Studio room At Sukhumvit 22,481873202,Kctravel,Khlong Toei,Private room,13.72235,100.56165,2214,1,365,2,0,0,0.0,1970-01-01,100.0,2.0,Inner City,Pre-COVID
731070319292255558,Cozy Room 7 mins to Queen SiriKit Station,182897474,Mi Amore,Khlong Toei,Private room,13.72265,100.56125,9000,1,365,6,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
731367820575963544,rama9顶级公寓超豪华全新一居室,119203329,Leona,Huai Khwang,Entire home/apt,13.75625,100.5712,1483,1,350,20,2,2,0.97,2022-12-26,0.0,0.0,Inner City,Recovery Period
731528611767990834,Luxury condo in Bangkok,106851533,Thaithai,Parthum Wan,Entire home/apt,13.7407,100.54064,2257,30,315,2,1,1,1.0,2022-12-14,67.0,3.5,Inner City,Recovery Period
733972343145951879,景觀舒服開揚/特大會所設施/近Phra Ram 9MRT臨近夜市,223789945,Key,Huai Khwang,Entire home/apt,13.756786953984673,100.56885235011578,1884,1,152,2,2,2,1.58,2022-12-05,0.0,4.5,Inner City,Recovery Period
725692201350126413,One bedroom near BTS and icon Siam with river view,131270916,Magic,Khlong San,Entire home/apt,13.7208,100.49307,1364,29,323,33,1,1,1.0,2022-12-05,0.0,0.0,Inner City,Recovery Period
725720912568322251,Rooftop pool gym luxury cozy studio@ BTSphromphong,178797330,Xu,Khlong Toei,Entire home/apt,13.72661,100.5664,1563,1,338,24,3,3,1.61,2022-12-05,100.0,4.87,Inner City,Recovery Period
725752723385978764,12 BTSwongwianyai大皇宫iconsiam 泳池 wifi 轻奢公寓,205008955,Moon,Khlong San,Entire home/apt,13.72165,100.49618,800,28,333,20,1,1,0.54,2022-11-03,100.0,4.81,Inner City,Recovery Period
725768336424117962,Travel from 'The Giant Swing' At Khao San Road,296460330,RoomQuest,Phra Nakhon,Private room,13.75522,100.50121,1500,1,358,12,2,2,0.92,2022-10-30,100.0,3.67,Inner City,Recovery Period
725772289964300640,NEW*Luxury 2BR Apartment Riverview-Netflix-MRT*3TV,304055756,Carsten,Bang Phlat,Entire home/apt,13.78699,100.49855,2207,3,334,2,4,4,2.22,2022-12-22,100.0,4.39,Inner City,Recovery Period
725785902415540985,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,Phra Khanong,Entire home/apt,13.7015654,100.6032929,1600,1,346,228,4,4,2.22,2022-12-11,100.0,4.87,Middle City,Recovery Period
725790132702788921,"@HOMM 34 Sukhumvit Bkk., We Make It Unique Styles",481361352,Charn,Khlong Toei,Private room,13.723788005702012,100.57253030370482,4496,1,364,1,2,2,0.81,2022-11-20,0.0,0.0,Inner City,Recovery Period
734312346364080101,"Bus:[A4] from DMK 
[S1] from Suvarnnabhumi airport",73663817,Pimmas,Pom Prap Sattru Phai,Private room,13.7554488,100.5144627,1000,180,357,1,1,1,0.59,2022-11-08,0.0,5.0,Inner City,Recovery Period
731566770928759750,Cozy 3 Bedroom Townhouse 2 min BTS Onnut Sukhumvit,482451739,Purin,Phra Khanong,Private room,13.70582694501948,100.60475331349184,3700,1,353,1,3,3,3.0,2022-12-21,100.0,4.75,Middle City,Recovery Period
731570023139493018,Luxury condo in Bangkok Thailand,482449194,Xiaokun,Parthum Wan,Entire home/apt,13.7397212,100.5415846,2129,28,316,1,0,0,0.0,1970-01-01,100.0,4.5,Inner City,Pre-COVID
725793110178400017,City center 3x2 bedroom units with patio,95548084,Mod Apiluk,Parthum Wan,Entire home/apt,13.74264,100.55042,8029,1,355,25,0,0,0.0,1970-01-01,100.0,4.4,Inner City,Pre-COVID
734418925875451461,Thai palace,209591606,Killian,Khlong Sam Wa,Entire home/apt,13.8588331,100.6953498,6429,1,360,1,0,0,0.0,1970-01-01,0.0,0.0,Outer City,Pre-COVID
725879625704951265,Nice room  mrt huykwang night life new CBD,87760756,Ani,Huai Khwang,Entire home/apt,13.78410093911588,100.58492079377174,772,3,354,2,2,2,1.46,2022-11-25,100.0,3.5,Inner City,Recovery Period
726156247782593576,Luxury Japanese Room with Fantastic Lights,122474174,Boom',Chatu Chak,Entire home/apt,13.815809642028224,100.56286130100489,2490,60,83,1,1,1,0.43,2022-10-21,0.0,0.0,Inner City,Recovery Period
726244963268262148,Comfortable 1 bedroom rental on Sukhumvit 22,61579423,Thiwaluck,Khlong Toei,Entire home/apt,13.72775,100.56436,1200,30,327,7,1,1,1.0,2022-12-14,100.0,5.0,Inner City,Recovery Period
726245419628122345,Bangkok rooftop infinity pool apartment for rent,61579423,Thiwaluck,Khlong Toei,Entire home/apt,13.72762,100.56408,1200,30,331,7,0,0,0.0,1970-01-01,100.0,5.0,Inner City,Pre-COVID
726304300268208081,City centered and lovely room,207050249,NAttonchi,Khlong Toei,Entire home/apt,13.72233,100.5774,1214,1,289,1,3,3,1.8,2022-12-09,0.0,0.0,Inner City,Recovery Period
726428898616732621,Ideo Phaholyothin-Chatuchak,351686621,สิรินันท์,Phaya Thai,Private room,13.795563246382324,100.5501008377787,6000,30,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
726445727890873309,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,Phra Khanong,Entire home/apt,13.7015654,100.6032929,1600,1,355,228,1,1,0.7,2022-11-16,0.0,0.0,Middle City,Recovery Period
726482735199984872,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,314945555,Nana,Phra Khanong,Entire home/apt,13.7015654,100.6032929,1600,1,353,49,3,3,2.09,2022-12-25,100.0,4.84,Middle City,Recovery Period
726498811034581375,曼谷湄南河无敌超美一线河景公寓大皇宫郑王庙卧佛寺摩天轮夜市iconsiam商场暹罗广场四面佛34,134974883,Yoyo,Bang Phlat,Entire home/apt,13.7866,100.4987,1100,10,224,8,3,3,2.14,2022-12-07,100.0,4.87,Inner City,Recovery Period
726512577261594963,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,314945555,Nana,Phra Khanong,Entire home/apt,13.7015654,100.6032929,1886,1,359,49,3,3,1.7,2022-12-05,100.0,4.89,Middle City,Recovery Period
726514668883381419,配备免费停车位的好房子,481212674,Eaakkachai,Bueng Kum,Entire home/apt,13.83331,100.63705,3100,1,331,1,2,2,0.73,2022-10-31,0.0,0.0,Middle City,Recovery Period
726532593187844897,曼谷湄南河无敌超美一线河景公寓大皇宫郑王庙卧佛寺摩天轮夜市iconsiam商场暹罗广场四面佛37,134974883,Yoyo,Bang Phlat,Entire home/apt,13.7863,100.49864,700,10,287,8,2,2,2.0,2022-12-17,100.0,5.0,Inner City,Recovery Period
726555865659194592,1-bedroom apartment sukhumvit (BTS walk-distance),171603843,Arisudan Gopal,Suanluang,Entire home/apt,13.70985,100.60625,650,1,302,11,18,18,6.51,2022-12-22,100.0,4.77,Middle City,Recovery Period
731575434826121780,Brand new 1 bedder condo cosy home 689,13736407,Helen,Sathon,Entire home/apt,13.71036,100.5213,1103,1,354,3,1,1,0.44,2022-10-22,100.0,4.7,Inner City,Recovery Period
726562266531347735,曼谷湄南河无敌超美一线河景公寓大皇宫郑王庙卧佛寺摩天轮夜市iconsiam商场暹罗广场四面佛,134974883,Yoyo,Bang Phlat,Entire home/apt,13.78666,100.49862,1100,10,292,8,2,2,2.0,2022-12-19,100.0,4.77,Inner City,Recovery Period
726666084999733015,"3min to BTS Rachadamri 80sqm large place, 16FL",458715536,Nc,Parthum Wan,Entire home/apt,13.73549,100.53854,2000,7,266,9,1,1,1.0,2022-12-01,0.0,0.0,Inner City,Recovery Period
731593937554078452,无边泳池/rama9精品studio/新火车夜市/中国大使馆/rca酒吧街,20133201,Willam,Ratchathewi,Entire home/apt,13.75303,100.56417,1327,7,359,33,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
731607653679996481,rama9精品studio/无边泳池/中国大使馆/RCA酒吧街/新火车夜市,20133201,Willam,Ratchathewi,Entire home/apt,13.75514,100.56408,1327,7,359,33,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
726753778926909646,"E3 - Stylish 3 BR, Family Choice, Sukhumvit BTS!",123828822,Sara,Vadhana,Entire home/apt,13.72964,100.59012,3429,4,42,22,4,4,1.35,2022-11-26,100.0,4.75,Middle City,Recovery Period
731609444532377918,精品studio/rama9/无边泳池/新火车夜市/中国大使馆,20133201,Willam,Ratchathewi,Entire home/apt,13.75508,100.56424,1327,7,359,33,2,2,2.0,2022-12-19,0.0,0.0,Inner City,Recovery Period
731610025822909830,High floor 1-bedder condo with city view 716,13736407,Helen,Sathon,Entire home/apt,13.7101,100.5219,1103,1,340,3,7,7,3.5,2022-12-17,100.0,4.7,Inner City,Recovery Period
731613206256471300,Hotel standard 1-bedroom with pool 690,13736407,Helen,Sathon,Entire home/apt,13.7087,100.52157,1088,1,356,3,4,4,1.76,2022-11-20,100.0,4.81,Inner City,Recovery Period
726761664816509997,Near BTS | fast internet | swimming pool,44554036,Qiyuan,Phra Khanong,Entire home/apt,13.690595,100.6112547,500,4,264,5,4,4,1.52,2022-12-23,100.0,4.71,Middle City,Recovery Period
731742671080196782,Luxury 1BR bathtub sukhumvit 24,6598548,Amornsukh,Khlong Toei,Entire home/apt,13.724522416691,100.56492794305086,3200,7,358,16,1,1,0.63,2022-11-11,100.0,5.0,Inner City,Recovery Period
726961945340247543,"Monthly resident R98
Satorn",481516244,Somsri,Sathon,Entire home/apt,13.70944,100.53378,4000,28,174,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
731983839123423706,"Ideo Rama 9, new cut, Ramkhamhaeng Soi 7",108319103,Mai,Bang Kapi,Private room,13.75035,100.60773,1700,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
726990521738992577,New 2-bedrooms balcony 8mins walk to BTS Ekkamai,416592214,Boss,Khlong Toei,Entire home/apt,13.71397,100.58606,2393,1,330,6,2,2,0.98,2022-12-03,100.0,4.46,Inner City,Recovery Period
732142232866567306,Gedkanokapartment,26575230,K.,Bang Khen,Private room,13.88977,100.60823,550,1,365,11,0,0,0.0,1970-01-01,100.0,0.0,Middle City,Pre-COVID
732143976571041781,Green place,26575230,K.,Sai Mai,Private room,13.9048022,100.6218445,590,1,365,11,0,0,0.0,1970-01-01,100.0,0.0,Middle City,Pre-COVID
732150643048779765,BTS Nana/Night Life./Sukhumvit 11./Pool./No-window,460667273,Solitaire Bangkok,Vadhana,Private room,13.745166874979974,100.5574665423279,2000,1,363,9,5,5,1.97,2022-11-29,0.0,0.0,Middle City,Recovery Period
726999979321565793,Big house with nature/Golf Course/Zoo/Parks,51560487,Isaree,Min Buri,Entire home/apt,13.81476,100.69935,1350,2,345,2,0,0,0.0,1970-01-01,0.0,0.0,Outer City,Pre-COVID
732158949604147689,Refinished Townhouse in Prime Downtown Sukhumvit,19540010,Jonathan,Khlong Toei,Entire home/apt,13.72553,100.56256,1173,2,331,1,3,3,1.7,2022-12-10,0.0,0.0,Inner City,Recovery Period
734432587620248046,ฟิตเนสว่ายน้ำใกล้BTSพระโขนง ห้องประชุม,184253580,Ploynaphat,Vadhana,Private room,13.71419,100.5989,1500,1,0,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
734479114510469649,Private Standard 1-bedroom near BTS Ratchathewi,484217989,Siam,Ratchathewi,Private room,13.75243,100.52991,2000,1,361,3,3,3,1.67,2022-12-04,0.0,0.0,Inner City,Recovery Period
727179198031873152,15days!New!Bang Phlat MRT 600m/swiming pool/gym,201677068,Curry,Bang Phlat,Entire home/apt,13.7889383,100.5035996,883,15,253,228,0,0,0.0,1970-01-01,100.0,4.5,Inner City,Pre-COVID
727187440589106913,19F!Perfect location# Pool#Gym@Sukhumvit 24(953),312545246,Mike,Khlong Toei,Entire home/apt,13.72398,100.56605,2397,2,86,49,5,5,2.0,2022-11-28,0.0,0.0,Inner City,Recovery Period
734566094253574486,"MVC@Empire Place
1-BR Villa, 3 Pax
Nov 9-11",482995842,Jocelyn Quintela,Sathon,Entire home/apt,13.7193621,100.5311336,3636,2,0,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
736069708669780345,曼谷公寓Rama9中心日式loft公寓长租有优惠,483287722,多多,Ratchathewi,Entire home/apt,13.75498,100.5634,2314,1,303,2,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
734621093596270530,"(2B) 2Bdr friendly apt, easy BTS",49522927,Prin,Phaya Thai,Private room,13.76763,100.54061,1200,2,166,4,5,5,2.0,2022-11-28,100.0,4.65,Middle City,Recovery Period
736474535468664991,"Bangkok：Aspire Asoke-Ratchada,1室2厅1厨1卫,大使馆附近(59)",342113311,George,Din Daeng,Entire home/apt,13.76302,100.56137,666,120,304,40,1,1,0.75,2022-11-19,0.0,0.0,Inner City,Recovery Period
732160986124650722,Charming loft style boutique hotel room (Superior),482574013,Reservation,Lat Krabang,Private room,13.752634500555867,100.72014598615203,999,1,352,3,0,0,0.0,1970-01-01,100.0,4.89,Outer City,Pre-COVID
736492397038473710,Life Asok–Rama9 空中花园泳池健身房及共享空间 MRT:Phra Ram9 (43),342113311,George,Huai Khwang,Entire home/apt,13.75571,100.56942,969,60,357,40,1,1,1.0,2022-12-06,0.0,0.0,Inner City,Recovery Period
732171224039158895,BTS Nana./Night life/Sukhumvit 11/Pool/No-Window,460667273,Solitaire Bangkok,Vadhana,Private room,13.74513039942999,100.55744508465578,1657,1,360,9,11,11,4.46,2022-12-22,100.0,4.53,Middle City,Recovery Period
736558915005781356,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,52161947,Noons,Sathon,Entire home/apt,13.7107766,100.5198909,1244,1,360,99,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
732219557994731070,City Condo - with amazing view,390319566,Freya,Ratchathewi,Entire home/apt,13.74982,100.55745,3500,7,319,2,4,4,1.69,2022-12-08,0.0,0.0,Inner City,Recovery Period
736572670939348740,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,Ratchathewi,Entire home/apt,13.7503317,100.5555379,2527,3,363,99,3,3,1.41,2022-11-30,0.0,0.0,Inner City,Recovery Period
732267976924444991,rama9/studio/无边泳池/新火车夜市/中国大使馆/rca酒吧街,276781306,Alex,Ratchathewi,Entire home/apt,13.75303,100.56293,1327,7,359,13,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
736617512297587606,Chic Condo 1 bedroom apartment,196723966,Jess,Huai Khwang,Entire home/apt,13.74568,100.58295,1357,7,71,1,1,1,0.53,2022-11-02,70.0,4.17,Inner City,Recovery Period
740328931532427403,[长租特惠底价最短入住28天]rama9精品两居室/无边泳池/健身房/火车夜市/尚泰购物中心/mrt,264864968,Tricia,Huai Khwang,Entire home/apt,13.75433,100.56946,2380,28,158,44,1,1,1.0,2022-12-12,99.0,4.0,Inner City,Recovery Period
740330293674765993,[长租特惠底价最短入住30天]rama9精品两居室/无边泳池/尚泰购物中心/火车夜市/mrt/RCA,264864968,Tricia,Huai Khwang,Entire home/apt,13.75439,100.5695,2380,28,342,44,1,1,0.77,2022-11-20,0.0,0.0,Inner City,Recovery Period
736618636050639380,Near The Grand Palace/ASOK Station/Sukhumvit,201677068,Curry,Khlong Toei,Entire home/apt,13.7348564,100.5579603,1729,1,356,228,1,1,0.5,2022-10-30,100.0,4.25,Inner City,Recovery Period
740344294859880919,23F11#BTS Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,Entire home/apt,13.74479,100.55769,2271,2,51,35,4,4,2.22,2022-12-23,0.0,0.0,Middle City,Recovery Period
740351822923089069,27F10#BTS Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,Entire home/apt,13.74395,100.55587,2315,2,60,35,5,5,2.34,2022-12-12,0.0,0.0,Middle City,Recovery Period
736644113202903101,Relaxing Room New Furnishing No.2 (33/11),181931374,Kriangsit,Pra Wet,Private room,13.69125,100.64488,650,15,354,4,1,1,1.0,2022-12-07,100.0,5.0,Middle City,Recovery Period
740358466040474182,27F11#BTS Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,Entire home/apt,13.74368,100.55724,2286,2,75,35,5,5,2.38,2022-12-17,0.0,0.0,Middle City,Recovery Period
736703570847651608,Khaosan DD Bangkok,31015834,Natha,Phra Nakhon,Private room,13.7601,100.4958,990,1,364,18,9,9,3.91,2022-12-13,99.0,3.87,Inner City,Recovery Period
740365298759250369,"Nice 2 bedrooms, 90 sqm - central area",434168399,Krittika,Khlong Toei,Private room,13.73624,100.55172,11000,1,365,44,1,1,1.0,2022-12-05,70.0,2.0,Inner City,Recovery Period
740377956223767614,"Nice 2 bedrooms, 90sqm - central area",434168399,Krittika,Parthum Wan,Private room,13.73584,100.54972,12250,1,365,44,0,0,0.0,1970-01-01,70.0,0.0,Inner City,Pre-COVID
736755999135848604,ชีวาทัย ทองหล่อ ที่พักสงบเงียบ ใจกลางเมือง,483408994,Paradorn,Vadhana,Private room,13.739020643610376,100.58557894080876,1950,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
740391191012335714,"Lovely studio room, 28sqm - central area",434168399,Krittika,Parthum Wan,Private room,13.73571,100.55011,5129,1,365,44,0,0,0.0,1970-01-01,70.0,0.0,Inner City,Pre-COVID
740399475140271533,"Lovely studion, 28 sqm - central area",434168399,Krittika,Parthum Wan,Private room,13.73756,100.55016,5657,1,365,44,0,0,0.0,1970-01-01,70.0,0.0,Inner City,Pre-COVID
740422498457223784,"Comfy premium bedroom, 34sqm - central area",434168399,Krittika,Khlong Toei,Entire home/apt,13.73478,100.55685,5857,1,365,44,0,0,0.0,1970-01-01,70.0,0.0,Inner City,Pre-COVID
